id,nome_poco,fase,tipo_poco,lda,diametro_fase,metragem,nfases
9835,19M43L,2,DIRECIONAL,881,8 1/2,1045,4
9836,19M43L,3,DIRECIONAL,881,8 15/32,25,4
9837,19M43L,4,DIRECIONAL,881,8 1/2,110,4
9838,NP27GX,1,VERTICAL,1100,26,241,5
9839,NP27GX,2,VERTICAL,1100,16,668,5
9840,NP27GX,3,VERTICAL,1100,12 1/4,661,5
9841,NP27GX,4,VERTICAL,1100,8 15/32,9,5
9842,NP27GX,5,VERTICAL,1100,12 1/4,1025,5
9843,879KI8,1,DIRECIONAL,937,17 1/2,984,2
9844,879KI8,2,DIRECIONAL,937,12 1/4,1187,2
9845,Y9B1E2,1,VERTICAL,1289,17 1/2,907,2
9846,Y9B1E2,2,VERTICAL,1289,8 1/2,1125,2
9847,4HWI1K,1,DIRECIONAL,1075,17 1/2,855,2
9848,4HWI1K,2,DIRECIONAL,1075,12 1/4,1044,2
9849,41S72N,1,DIRECIONAL,1138,17 1/2,908,2
9850,41S72N,2,DIRECIONAL,1138,12 1/4,1058,2
9851,DD40CT,1,DIRECIONAL,1111,30,35,3
9852,DD40CT,2,DIRECIONAL,1111,17 1/2,912,3
9853,DD40CT,3,DIRECIONAL,1111,12 1/4,1345,3
9854,XLOCSP,1,DIRECIONAL,1056,8 1/2,281,4
9855,XLOCSP,2,DIRECIONAL,1056,26,208,4
9856,XLOCSP,3,DIRECIONAL,1056,16,824,4
9857,XLOCSP,4,DIRECIONAL,1056,12 1/4,1080,4
9858,UW3QCG,1,VERTICAL,1336,17 1/2,868,4
9859,UW3QCG,2,VERTICAL,1336,8 1/2,632,4
9860,UW3QCG,3,VERTICAL,1336,8 15/32,12,4
9861,UW3QCG,4,VERTICAL,1336,8 1/2,371,4
9862,89A4O4,1,DIRECIONAL,1255,17 1/2,934,2
9863,89A4O4,2,DIRECIONAL,1255,12 1/4,1319,2
9864,W8J1Y0,1,VERTICAL,1163,26,193,3
9865,W8J1Y0,2,VERTICAL,1163,16,550,3
9866,W8J1Y0,3,VERTICAL,1163,12 1/4,955,3
9867,VV4SE8,1,DIRECIONAL,1330,17 1/2,899,2
9868,VV4SE8,2,DIRECIONAL,1330,8 1/2,1081,2
9869,705421,1,DIRECIONAL,1222,26,62,3
9870,705421,2,DIRECIONAL,1222,14 3/4,1159,3
9871,705421,3,DIRECIONAL,1222,8 1/2,680,3
9872,B3F548,1,DIRECIONAL,1316,17 1/2,764,2
9873,B3F548,2,DIRECIONAL,1316,12 1/4,1292,2
9874,28IE3W,1,DIRECIONAL,1336,8 1/2,1173,1
9875,MK5Z4X,1,DIRECIONAL,1044,30,36,3
9876,MK5Z4X,2,DIRECIONAL,1044,17 1/2,848,3
9877,MK5Z4X,3,DIRECIONAL,1044,12 1/4,1709,3
9878,RERF0E,1,DIRECIONAL,986,17 1/2,992,3
9879,RERF0E,2,DIRECIONAL,986,12 1/4,1629,3
9880,RERF0E,3,DIRECIONAL,986,8 1/2,0,3
9881,03734W,1,VERTICAL,1816,26,65,3
9882,03734W,2,VERTICAL,1816,17 1/2,889,3
9883,03734W,3,VERTICAL,1816,12 1/4,619,3
9884,K2O701,1,DIRECIONAL,1336,8 1/2,1607,1
9885,18F319,1,VERTICAL,1264,16,927,3
9886,18F319,2,VERTICAL,1264,12 1/4,10,3
9887,18F319,3,VERTICAL,1264,8 1/2,870,3
9888,5CX45L,1,VERTICAL,1358,16,1031,3
9889,5CX45L,2,VERTICAL,1358,12 1/4,18,3
9890,5CX45L,3,VERTICAL,1358,8 1/2,789,3
9891,N71BDV,1,VERTICAL,1181,16,1006,4
9892,N71BDV,2,VERTICAL,1181,12 1/4,6,4
9893,N71BDV,3,VERTICAL,1181,8 1/2,900,4
9894,N71BDV,4,VERTICAL,1181,12 1/4,0,4
9895,E31443,1,VERTICAL,1181,12 1/4,888,1
9896,G9RTM1,1,VERTICAL,1090,16,1007,3
9897,G9RTM1,2,VERTICAL,1090,12 1/4,12,3
9898,G9RTM1,3,VERTICAL,1090,8 1/2,762,3
9899,88K292,1,VERTICAL,1239,17 1/2,951,2
9900,88K292,2,VERTICAL,1239,12 1/4,933,2
9901,CAI3FG,1,VERTICAL,1273,17 1/2,939,2
9902,CAI3FG,2,VERTICAL,1273,12 1/4,908,2
9903,93S8V4,1,VERTICAL,1266,30,34,3
9904,93S8V4,2,VERTICAL,1266,17 1/2,743,3
9905,93S8V4,3,VERTICAL,1266,12 1/4,996,3
9906,787Q23,1,DIRECIONAL,1343,17 1/2,766,2
9907,787Q23,2,DIRECIONAL,1343,12 1/4,1213,2
9908,6NYLY5,1,DIRECIONAL,1130,30,34,3
9909,6NYLY5,2,DIRECIONAL,1130,17 1/2,806,3
9910,6NYLY5,3,DIRECIONAL,1130,12 1/4,1384,3
9911,28066Y,1,DIRECIONAL,1326,17 1/2,935,2
9912,28066Y,2,DIRECIONAL,1326,12 1/4,625,2
9913,UYQ68Y,1,DIRECIONAL,1326,12 1/4,1298,1
9914,Z22CK4,1,DIRECIONAL,1277,30,33,2
9915,Z22CK4,2,DIRECIONAL,1277,17 1/2,931,2
9916,127453,1,DIRECIONAL,1277,30,34,3
9917,127453,2,DIRECIONAL,1277,17 1/2,923,3
9918,127453,3,DIRECIONAL,1277,12 1/4,1425,3
9919,T3BKR1,1,DIRECIONAL,1008,26,319,3
9920,T3BKR1,2,DIRECIONAL,1008,16,659,3
9921,T3BKR1,3,DIRECIONAL,1008,12 1/4,992,3
9922,55OW49,1,DIRECIONAL,845,17 1/2,854,2
9923,55OW49,2,DIRECIONAL,845,12 1/4,1363,2
9924,4175A0,1,DIRECIONAL,890,26,243,3
9925,4175A0,2,DIRECIONAL,890,16,577,3
9926,4175A0,3,DIRECIONAL,890,12 1/4,1816,3
9927,NAYP30,1,DIRECIONAL,835,26,265,3
9928,NAYP30,2,DIRECIONAL,835,16,699,3
9929,NAYP30,3,DIRECIONAL,835,12 1/4,1465,3
9930,391391,1,DIRECIONAL,1020,26,244,3
9931,391391,2,DIRECIONAL,1020,16,610,3
9932,391391,3,DIRECIONAL,1020,12 1/4,1186,3
9933,X3N2IR,1,DIRECIONAL,800,17 1/2,979,2
9934,X3N2IR,2,DIRECIONAL,800,8 1/2,1092,2
9935,2315BW,1,DIRECIONAL,982,26,264,3
9936,2315BW,2,DIRECIONAL,982,16,791,3
9937,2315BW,3,DIRECIONAL,982,12 1/4,1455,3
9938,Y48221,1,DIRECIONAL,816,17 1/2,796,4
9939,Y48221,2,DIRECIONAL,816,8 1/2,1458,4
9940,Y48221,3,DIRECIONAL,816,12 1/4,0,4
9941,Y48221,4,DIRECIONAL,816,8 1/2,97,4
9942,Z50648,1,DIRECIONAL,841,8 1/2,1540,1
9943,Y7E64D,1,DIRECIONAL,880,17 1/2,911,2
9944,Y7E64D,2,DIRECIONAL,880,12 1/4,1444,2
9945,CUM282,1,DIRECIONAL,1018,17 1/2,821,2
9946,CUM282,2,DIRECIONAL,1018,12 1/4,1496,2
9947,4615OO,1,DIRECIONAL,953,17 1/2,740,2
9948,4615OO,2,DIRECIONAL,953,12 1/4,1320,2
9949,EIO537,1,DIRECIONAL,864,17 1/2,867,2
9950,EIO537,2,DIRECIONAL,864,12 1/4,1311,2
9951,8X287T,1,DIRECIONAL,954,17 1/2,872,2
9952,8X287T,2,DIRECIONAL,954,12 1/4,1946,2
9953,V4SU1Y,1,DIRECIONAL,900,26,147,5
9954,V4SU1Y,2,DIRECIONAL,900,16,165,5
9955,V4SU1Y,3,DIRECIONAL,900,26,0,5
9956,V4SU1Y,4,DIRECIONAL,900,16,680,5
9957,V4SU1Y,5,DIRECIONAL,900,12 1/4,2082,5
9958,8H9775,1,DIRECIONAL,888,26,311,3
9959,8H9775,2,DIRECIONAL,888,16,468,3
9960,8H9775,3,DIRECIONAL,888,12 1/4,1591,3
9961,3.40E+69,1,DIRECIONAL,867,17 1/2,830,2
9962,3.40E+69,2,DIRECIONAL,867,12 1/4,1358,2
9963,53RF2C,1,DIRECIONAL,938,17 1/2,840,2
9964,53RF2C,2,DIRECIONAL,938,12 1/4,1333,2
9965,7W6B2B,1,DIRECIONAL,962,26,779,3
9966,7W6B2B,2,DIRECIONAL,962,16,0,3
9967,7W6B2B,3,DIRECIONAL,962,12 1/4,1554,3
9968,L7VXDM,1,VERTICAL,690,26,350,3
9969,L7VXDM,2,VERTICAL,690,16,915,3
9970,L7VXDM,3,VERTICAL,690,12 1/4,925,3
9971,7IE2A4,1,DIRECIONAL,922,26,268,3
9972,7IE2A4,2,DIRECIONAL,922,16,501,3
9973,7IE2A4,3,DIRECIONAL,922,12 1/4,1715,3
9974,KGH28A,1,DIRECIONAL,1010,26,218,3
9975,KGH28A,2,DIRECIONAL,1010,16,610,3
9976,KGH28A,3,DIRECIONAL,1010,12 1/4,1222,3
9977,57JPLD,1,DIRECIONAL,975,17 1/2,1017,2
9978,57JPLD,2,DIRECIONAL,975,12 1/4,1518,2
9979,47V34C,1,DIRECIONAL,891,17 1/2,799,2
9980,47V34C,2,DIRECIONAL,891,12 1/4,1460,2
9981,3357FX,1,DIRECIONAL,1026,17 1/2,732,2
9982,3357FX,2,DIRECIONAL,1026,12 1/4,1160,2
9983,IMY4T4,1,DIRECIONAL,704,26,441,4
9984,IMY4T4,2,DIRECIONAL,704,12 1/4,645,4
9985,IMY4T4,3,DIRECIONAL,704,16,645,4
9986,IMY4T4,4,DIRECIONAL,704,12 1/4,1079,4
9987,21KNZ2,1,DIRECIONAL,788,17 1/2,988,2
9988,21KNZ2,2,DIRECIONAL,788,12 1/4,1246,2
9989,P2UTB3,1,DIRECIONAL,871,17 1/2,904,2
9990,P2UTB3,2,DIRECIONAL,871,12 1/4,1635,2
9991,88QM78,1,DIRECIONAL,903,17 1/2,1079,2
9992,88QM78,2,DIRECIONAL,903,12 1/4,1446,2
9993,47309W,1,DIRECIONAL,977,17 1/2,919,2
9994,47309W,2,DIRECIONAL,977,12 1/4,1589,2
9995,W0UC7W,1,DIRECIONAL,735,17 1/2,1092,4
9996,W0UC7W,2,DIRECIONAL,735,12 1/4,1244,4
9997,W0UC7W,3,DIRECIONAL,735,8 1/2,72,4
9998,W0UC7W,4,DIRECIONAL,735,12 1/4,81,4
9999,3KACJ6,1,DIRECIONAL,715,26,267,3
10000,3KACJ6,2,DIRECIONAL,715,16,839,3
10001,3KACJ6,3,DIRECIONAL,715,12 1/4,1673,3
10002,6FPRQX,1,DIRECIONAL,670,26,403,3
10003,6FPRQX,2,DIRECIONAL,670,16,747,3
10004,6FPRQX,3,DIRECIONAL,670,12 1/4,1167,3
10005,JZ7X1K,1,DIRECIONAL,680,17 1/2,904,2
10006,JZ7X1K,2,DIRECIONAL,680,12 1/4,1722,2
10007,T69TKW,1,DIRECIONAL,748,36,35,4
10008,T69TKW,2,DIRECIONAL,748,26,354,4
10009,T69TKW,3,DIRECIONAL,748,16,845,4
10010,T69TKW,4,DIRECIONAL,748,12 1/4,1195,4
10011,8EH784,1,DIRECIONAL,939,30,35,3
10012,8EH784,2,DIRECIONAL,939,17 1/2,915,3
10013,8EH784,3,DIRECIONAL,939,12 1/4,1409,3
10014,XN9Y63,1,DIRECIONAL,892,30,34,3
10015,XN9Y63,2,DIRECIONAL,892,17 1/2,853,3
10016,XN9Y63,3,DIRECIONAL,892,12 1/4,2357,3
10017,9T08BE,1,DIRECIONAL,787,12 1/4,1741,2
10018,9T08BE,2,DIRECIONAL,787,8 1/2,0,2
10019,NCA8S5,1,VERTICAL,853,30,33,8
10020,NCA8S5,2,VERTICAL,853,26,255,8
10021,NCA8S5,3,VERTICAL,853,16,796,8
10022,NCA8S5,4,VERTICAL,853,14,661,8
10023,NCA8S5,5,VERTICAL,853,8 1/2,12,8
10024,NCA8S5,6,VERTICAL,853,14,59,8
10025,NCA8S5,7,VERTICAL,853,14,0,8
10026,NCA8S5,8,VERTICAL,853,9 1/2,193,8
10027,56MY27,1,DIRECIONAL,947,17 1/2,739,2
10028,56MY27,2,DIRECIONAL,947,12 1/4,1823,2
10029,D4629O,1,DIRECIONAL,875,14 3/4,1255,5
10030,D4629O,1,DIRECIONAL,875,36,28,5
10031,D4629O,2,DIRECIONAL,875,26,378.3,5
10032,D4629O,3,DIRECIONAL,875,16,451,5
10033,D4629O,4,DIRECIONAL,875,14 3/4,483,5
10034,0MQ50X,1,DIRECIONAL,949,30,34,3
10035,0MQ50X,2,DIRECIONAL,949,17 1/2,825,3
10036,0MQ50X,3,DIRECIONAL,949,8 1/2,1690,3
10037,13JHIS,1,DIRECIONAL,742,30,53,4
10038,13JHIS,2,DIRECIONAL,742,26,184,4
10039,13JHIS,3,DIRECIONAL,742,16,853,4
10040,13JHIS,4,DIRECIONAL,742,8 1/2,1383,4
10041,8LY0W6,1,DIRECIONAL,717,36,61.5,4
10042,8LY0W6,2,DIRECIONAL,717,26,205.5,4
10043,8LY0W6,3,DIRECIONAL,717,16,901,4
10044,8LY0W6,4,DIRECIONAL,717,8 1/2,1404,4
10045,42L8I4,2,DIRECIONAL,837,26,219,4
10046,42L8I4,3,DIRECIONAL,837,12 1/4,0,4
10047,42L8I4,3,DIRECIONAL,837,16,845,4
10048,42L8I4,4,DIRECIONAL,837,8 1/2,1286,4
10049,AF80G3,2,DIRECIONAL,689,26,351,3
10050,AF80G3,3,DIRECIONAL,689,16,879,3
10051,AF80G3,4,DIRECIONAL,689,8 1/2,1132,3
10052,926613,2,DIRECIONAL,736,26,292,3
10053,926613,3,DIRECIONAL,736,16,776,3
10054,926613,4,DIRECIONAL,736,8 1/2,1650,3
10055,V1U09J,1,DIRECIONAL,604,36,61,4
10056,V1U09J,2,DIRECIONAL,604,28,724,4
10057,V1U09J,3,DIRECIONAL,604,22,422,4
10058,V1U09J,4,DIRECIONAL,604,16 1/2,1616,4
10059,4QW070,4,DIRECIONAL,604,16 1/2,1219,3
10060,4QW070,5,DIRECIONAL,604,14 3/4,750,3
10061,4QW070,6,DIRECIONAL,604,8 1/2,377,3
10062,94J63R,1,VERTICAL,1017,26,332,3
10063,94J63R,2,VERTICAL,1017,16,698,3
10064,94J63R,3,VERTICAL,1017,12 1/4,814,3
10065,34Q06X,1,DIRECIONAL,589,26,319,8
10066,34Q06X,2,DIRECIONAL,589,16,956,8
10067,34Q06X,3,DIRECIONAL,589,12 1/4,802,8
10068,34Q06X,4,DIRECIONAL,589,8 1/2,4,8
10069,34Q06X,5,DIRECIONAL,589,8 15/32,9,8
10070,34Q06X,6,DIRECIONAL,589,8 1/2,6,8
10071,34Q06X,7,DIRECIONAL,589,8 15/32,7,8
10072,34Q06X,8,DIRECIONAL,589,12 1/4,0,8
10073,E68971,1,DIRECIONAL,825,26,272,3
10074,E68971,2,DIRECIONAL,825,16,704,3
10075,E68971,3,DIRECIONAL,825,12 1/4,1198,3
10076,LV84WQ,1,VERTICAL,1843,42,85,5
10077,LV84WQ,2,VERTICAL,1843,28,1306,5
10078,LV84WQ,3,VERTICAL,1843,22,593,5
10079,LV84WQ,4,VERTICAL,1843,16,1365,5
10080,LV84WQ,5,VERTICAL,1843,12 1/4,581,5
10081,2X6567,1,VERTICAL,2062,42,89,3
10082,2X6567,2,VERTICAL,2062,28,1191,3
10083,2X6567,3,VERTICAL,2062,16,1968,3
10084,77I335,3,VERTICAL,2062,16,462,2
10085,77I335,4,VERTICAL,2062,12 1/4,422,2
10086,8PT4B4,1,VERTICAL,1966,42,90,4
10087,8PT4B4,2,VERTICAL,1966,28,1542,4
10088,8PT4B4,3,VERTICAL,1966,16,1787,4
10089,8PT4B4,4,VERTICAL,1966,12 1/4,431,4
10090,LVJWJL,1,DIRECIONAL,488,36,50,4
10091,LVJWJL,2,DIRECIONAL,488,17 1/2,1159,4
10092,LVJWJL,3,DIRECIONAL,488,12 1/4,2932,4
10093,LVJWJL,4,DIRECIONAL,488,8 1/2,391,4
10094,HZ509P,1,DIRECIONAL,472,36,62,4
10095,HZ509P,2,DIRECIONAL,472,17 1/2,1204,4
10096,HZ509P,3,DIRECIONAL,472,12 1/4,2710,4
10097,HZ509P,4,DIRECIONAL,472,8 1/2,363,4
10098,2V940M,1,DIRECIONAL,469,26,667,4
10099,2V940M,2,DIRECIONAL,469,17 1/2,1346,4
10100,2V940M,3,DIRECIONAL,469,12 1/4,2073,4
10101,2V940M,4,DIRECIONAL,469,8 1/2,913,4
10102,4WW4ZT,1,HORIZONTAL,469,8 1/2,2260,2
10103,4WW4ZT,2,HORIZONTAL,469,5 1/2,0,2
10104,27H08N,1,DIRECIONAL,477,36,62,5
10105,27H08N,2,DIRECIONAL,477,26,608,5
10106,27H08N,3,DIRECIONAL,477,17 1/2,1336,5
10107,27H08N,4,DIRECIONAL,477,12 1/4,2108,5
10108,27H08N,5,DIRECIONAL,477,8 1/2,356,5
10109,0D2JDA,1,DIRECIONAL,484,26,62,1
10110,SI9VSB,1,DIRECIONAL,483,36,63,5
10111,SI9VSB,2,DIRECIONAL,483,26,620,5
10112,SI9VSB,3,DIRECIONAL,483,17 1/2,1321,5
10113,SI9VSB,4,DIRECIONAL,483,12 1/4,2243,5
10114,SI9VSB,5,DIRECIONAL,483,8 1/2,478,5
10115,5C5WM3,1,DIRECIONAL,495,30,46,5
10116,5C5WM3,2,DIRECIONAL,495,26,633,5
10117,5C5WM3,3,DIRECIONAL,495,17 1/2,1017,5
10118,5C5WM3,4,DIRECIONAL,495,12 1/4,2489,5
10119,5C5WM3,5,DIRECIONAL,495,8 1/2,581,5
10120,858UM2,1,DIRECIONAL,1095,17 1/2,986,3
10121,858UM2,2,DIRECIONAL,1095,12 1/4,0,3
10122,858UM2,2,DIRECIONAL,1095,8 1/2,1528,3
10123,R99J24,1,DIRECIONAL,1180,36,43,4
10124,R99J24,2,DIRECIONAL,1180,26,541,4
10125,R99J24,3,DIRECIONAL,1180,17 1/2,1336,4
10126,R99J24,4,DIRECIONAL,1180,12 1/4,1471,4
10127,502167,1,DIRECIONAL,980,17 1/2,783,2
10128,502167,2,DIRECIONAL,980,12 1/4,1896,2
10129,X2G7C2,1,DIRECIONAL,1158,36,61,4
10130,X2G7C2,2,DIRECIONAL,1158,26,907,4
10131,X2G7C2,3,DIRECIONAL,1158,26,0,4
10132,X2G7C2,3,DIRECIONAL,1158,8 1/2,1692,4
10133,850M66,1,DIRECIONAL,1181,26,423,1
10134,95D8K1,1,DIRECIONAL,1184,26,664,1
10135,92NV51,2,DIRECIONAL,1179,26,529,1
10136,39529B,2,DIRECIONAL,1181,26,659,1
10137,X8SKO9,2,DIRECIONAL,1183,26,647,1
10138,I2TG4N,1,DIRECIONAL,1114,36,61,3
10139,I2TG4N,2,DIRECIONAL,1114,26,935,3
10140,I2TG4N,3,DIRECIONAL,1114,17 1/2,1920,3
10141,5O2ASR,1,DIRECIONAL,1356,36,62,3
10142,5O2ASR,2,DIRECIONAL,1356,17 1/2,773,3
10143,5O2ASR,3,DIRECIONAL,1356,12 1/4,1637,3
10144,JXNGB2,2,DIRECIONAL,1422,17 1/2,760,2
10145,JXNGB2,3,DIRECIONAL,1422,12 1/4,1621,2
10146,CITWY9,1,DIRECIONAL,1422,12 1/4,262,1
10147,3FA843,2,DIRECIONAL,1333,17 1/2,791,2
10148,3FA843,3,DIRECIONAL,1333,12 1/4,2073,2
10149,MGJ9N4,3,DIRECIONAL,1181,17 1/2,1960,3
10150,MGJ9N4,4,DIRECIONAL,1181,12 1/4,498,3
10151,MGJ9N4,5,DIRECIONAL,1181,9 1/2,431,3
10152,C4QW3V,3,DIRECIONAL,1333,12 1/4,866,1
10153,1TE4D2,2,DIRECIONAL,1090,17 1/2,837,2
10154,1TE4D2,3,DIRECIONAL,1090,12 1/4,2023,2
10155,VYT271,1,DIRECIONAL,1339,36,62.6,1
10156,80752,1,DIRECIONAL,1339,36,62.6,3
10157,80752,2,DIRECIONAL,1339,17 1/2,784,3
10158,80752,3,DIRECIONAL,1339,8 1/2,1559,3
10159,4SKS1X,1,VERTICAL,200,36,53,5
10160,4SKS1X,2,VERTICAL,200,26,722,5
10161,4SKS1X,3,VERTICAL,200,17 1/2,2500,5
10162,4SKS1X,4,VERTICAL,200,12 1/4,510,5
10163,4SKS1X,5,VERTICAL,200,8 1/2,490,5
10164,8B23Z5,1,DIRECIONAL,253,26,66,3
10165,8B23Z5,2,DIRECIONAL,253,17 1/2,1316,3
10166,8B23Z5,3,DIRECIONAL,253,12 1/4,1450,3
10167,9U42X1,1,DIRECIONAL,228,26,70,3
10168,9U42X1,2,DIRECIONAL,228,17 1/2,1308,3
10169,9U42X1,3,DIRECIONAL,228,12 1/4,1294,3
10170,67XG38,1,DIRECIONAL,223,36,63,4
10171,67XG38,2,DIRECIONAL,223,26,501,4
10172,67XG38,3,DIRECIONAL,223,17 1/2,1202,4
10173,67XG38,4,DIRECIONAL,223,12 1/4,1445,4
10174,732486,1,DIRECIONAL,116,26,369,3
10175,732486,2,DIRECIONAL,116,17 1/2,599,3
10176,732486,3,DIRECIONAL,116,12 1/4,1156,3
10177,6O81JR,1,DIRECIONAL,330,26,70,1
10178,208B3Q,1,DIRECIONAL,328,26,372,4
10179,208B3Q,2,DIRECIONAL,328,17 1/2,1185,4
10180,208B3Q,3,DIRECIONAL,328,12 1/4,1072,4
10181,208B3Q,4,DIRECIONAL,328,8 1/2,702,4
10182,TS98LT,1,VERTICAL,1917,26,533,5
10183,TS98LT,2,VERTICAL,1917,16,539,5
10184,TS98LT,3,VERTICAL,1917,12 1/4,149,5
10185,TS98LT,4,VERTICAL,1917,8 1/2,9,5
10186,TS98LT,5,VERTICAL,1917,12 1/4,153,5
10187,847K14,1,VERTICAL,2149,36,63,9
10188,847K14,2,VERTICAL,2149,26,767,9
10189,847K14,3,VERTICAL,2149,17 1/2,0,9
10190,847K14,4,VERTICAL,2149,14 3/4,1800,9
10191,847K14,4,VERTICAL,2149,8 1/2,0,9
10192,847K14,5,VERTICAL,2149,12 1/4,27,9
10193,847K14,6,VERTICAL,2149,14 3/4,27,9
10194,847K14,7,VERTICAL,2149,12 1/4,12,9
10195,847K14,8,VERTICAL,2149,14 3/4,9,9
10196,3VZW20,1,VERTICAL,2138,36,60,8
10197,3VZW20,2,VERTICAL,2138,26,796,8
10198,3VZW20,3,VERTICAL,2138,17 1/2,0,8
10199,3VZW20,4,VERTICAL,2138,14 3/4,1649,8
10200,3VZW20,5,VERTICAL,2138,8 1/2,27,8
10201,3VZW20,6,VERTICAL,2138,14 3/4,0,8
10202,3VZW20,7,VERTICAL,2138,17 1/2,0,8
10203,3VZW20,8,VERTICAL,2138,14 3/4,77,8
10204,GUSF7Z,1,VERTICAL,2216,36,62,5
10205,GUSF7Z,2,VERTICAL,2216,26,624,5
10206,GUSF7Z,3,VERTICAL,2216,17 1/2,1863,5
10207,GUSF7Z,4,VERTICAL,2216,12 1/4,538,5
10208,GUSF7Z,5,VERTICAL,2216,8 1/2,0,5
10209,9LVE03,1,DIRECIONAL,2118,36,66,5
10210,9LVE03,2,DIRECIONAL,2118,26,986,5
10211,9LVE03,3,DIRECIONAL,2118,17 1/2,0,5
10212,9LVE03,4,DIRECIONAL,2118,14 3/4,1850,5
10213,9LVE03,5,DIRECIONAL,2118,8 1/2,457,5
10214,EUL5RG,1,DIRECIONAL,2176,36,63,5
10215,EUL5RG,2,DIRECIONAL,2176,26,741,5
10216,EUL5RG,3,DIRECIONAL,2176,17 1/2,0,5
10217,EUL5RG,4,DIRECIONAL,2176,14 3/4,2227,5
10218,EUL5RG,5,DIRECIONAL,2176,8 1/2,470,5
10219,56OD6D,1,VERTICAL,929,36,63.5,5
10220,56OD6D,2,VERTICAL,929,26,588.5,5
10221,56OD6D,3,VERTICAL,929,17 1/2,1154.5,5
10222,56OD6D,4,VERTICAL,929,12 1/4,503,5
10223,56OD6D,4,VERTICAL,929,8 1/2,0,5
10224,06J734,1,VERTICAL,928,8 1/2,696,1
10225,548A0S,1,VERTICAL,2015,36,84.5,8
10226,548A0S,2,VERTICAL,2015,26,1195,8
10227,548A0S,3,VERTICAL,2015,17 1/2,1992,8
10228,548A0S,4,VERTICAL,2015,12 1/4,476,8
10229,548A0S,5,VERTICAL,2015,12 1/4,0,8
10230,548A0S,5,VERTICAL,2015,8 1/2,0,8
10231,548A0S,5,VERTICAL,2015,9,0,8
10232,548A0S,5,VERTICAL,2015,9 1/2,0,8
10233,0T1YDM,1,VERTICAL,1958,36,85,4
10234,0T1YDM,2,VERTICAL,1958,26,1190,4
10235,0T1YDM,3,VERTICAL,1958,17 1/2,2204,4
10236,0T1YDM,4,VERTICAL,1958,12 1/4,449,4
10237,0V0L9B,1,VERTICAL,884,30,32,5
10238,0V0L9B,2,VERTICAL,884,26,611,5
10239,0V0L9B,3,VERTICAL,884,17 1/2,1218,5
10240,0V0L9B,4,VERTICAL,884,12 1/4,473,5
10241,0V0L9B,6,VERTICAL,884,12 1/4,0,5
10242,7F452B,1,VERTICAL,2024,36,86,5
10243,7F452B,2,VERTICAL,2024,26,1075,5
10244,7F452B,3,VERTICAL,2024,17 1/2,2129,5
10245,7F452B,4,VERTICAL,2024,12 1/4,422,5
10246,7F452B,4,VERTICAL,2024,8 1/2,0,5
10247,1944PC,1,VERTICAL,2298,36,85,6
10248,1944PC,2,VERTICAL,2298,26,1022,6
10249,1944PC,3,VERTICAL,2298,17 1/2,1653,6
10250,1944PC,4,VERTICAL,2298,12 1/4,539,6
10251,1944PC,5,VERTICAL,2298,17 1/2,265,6
10252,1944PC,5,VERTICAL,2298,8 1/2,0,6
10253,52P841,1,VERTICAL,2295,42,86,7
10254,52P841,2,VERTICAL,2295,28,819,7
10255,52P841,3,VERTICAL,2295,22,719,7
10256,52P841,4,VERTICAL,2295,16,1289,7
10257,52P841,5,VERTICAL,2295,12 1/4,480,7
10258,52P841,6,VERTICAL,2295,8 1/2,0,7
10259,52P841,6,VERTICAL,2295,9,0,7
10260,XJU0B1,1,VERTICAL,2127,36,85,5
10261,XJU0B1,2,VERTICAL,2127,26,1105,5
10262,XJU0B1,3,VERTICAL,2127,16,1528,5
10263,XJU0B1,4,VERTICAL,2127,12 1/4,643,5
10264,XJU0B1,5,VERTICAL,2127,8 1/2,0,5
10265,929U61,1,DIRECIONAL,1783,20,719,2
10266,929U61,2,DIRECIONAL,1783,12 1/4,931,2
10267,8923YV,1,DIRECIONAL,1781,20,748,2
10268,8923YV,2,DIRECIONAL,1781,14 3/4,1265,2
10269,3L5HP7,1,DIRECIONAL,1820,20,734,2
10270,3L5HP7,2,DIRECIONAL,1820,14 3/4,1373,2
10271,LIMJXL,1,DIRECIONAL,1639,36,69,3
10272,LIMJXL,2,DIRECIONAL,1639,20,695,3
10273,LIMJXL,3,DIRECIONAL,1639,14 3/4,1297,3
10274,760V28,1,DIRECIONAL,1815,26,764,3
10275,760V28,2,DIRECIONAL,1815,16,696,3
10276,760V28,3,DIRECIONAL,1815,12 1/4,475,3
10277,4579D0,1,DIRECIONAL,1729,36,64,4
10278,4579D0,2,DIRECIONAL,1729,20,638,4
10279,4579D0,3,DIRECIONAL,1729,14 3/4,0,4
10280,4579D0,4,DIRECIONAL,1729,12 1/4,892,4
10281,1J5148,1,DIRECIONAL,1784,36,60,3
10282,1J5148,2,DIRECIONAL,1784,20,659,3
10283,1J5148,3,DIRECIONAL,1784,14 3/4,1056,3
10284,0089FG,2,DIRECIONAL,1723,12 1/4,1055,2
10285,0089FG,2,DIRECIONAL,1723,20,786,2
10286,SF0ES6,1,DIRECIONAL,1730,17 1/2,747,3
10287,SF0ES6,2,DIRECIONAL,1730,12 1/4,888,3
10288,SF0ES6,3,DIRECIONAL,1730,8 1/2,1033,3
10289,33OD19,1,DIRECIONAL,1701,20,762,3
10290,33OD19,2,DIRECIONAL,1701,12 1/4,184,3
